// SOMLIT somlit.fr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
// hydro Export by Nicolas SAVOYE,30/05/2024,14:22:24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID_SITE,DATE,HEURE,COEF_MAREE,MAREE,PROF_TEXT,PROF_NUM,nomSite*,gpsLat*,gpsLong*,T,qT,S,qS,O,qO,PH,qPH,NH4,qNH4,NO3,qNO3,NO2,qNO2,PO4,qPO4,SIOH4,qSIOH4,COP,qCOP,NOP,qNOP,MES,qMES,DN15,qDN15,DC13,qDC13,CN,qCN,CHLA,qCHLA,PHEO,qPHEO
//,(yyyy-mm-dd),(hh:mm:ss),-,-,-,m,,(wgs84),(wgs84),°C,,PSU,,ml/l,,,,µmol/l,,µmol/l,,µmol/l,,µmol/l,,µmol/l,,µg/l,,µg/l,,mg/l,,‰,,‰,,(moles/moles),,µg/l,,µg/l,
5,27/02/2016,07:04:06,73,PM,S,2,Portzic,48.3589,-4.552,10.315,2,33.723,2,6.16,6,7.97,2,0.332,6,20.79,6,0.3,3,0.44,6,8.74,6,239.701,6,48.221,6,5.907,6,5.355,2,-22.138,2,7.042,2,0.67,3,0.56,6
5,06/03/2016,14:16:14,70,PM,S,2,Portzic,48.3589,-4.552,10.204,2,34.243,2,6.27,6,7.99,2,0.299,6,16.83,6,0.25,6,0.42,6,7.2,6,175.242,6,23.591,6,3.56,6,6.569,2,-22.165,2,7.076,2,0.82,6,0.551,6
5,15/03/2016,08:50:39,66,PM,S,2,Portzic,48.3589,-4.552,10.058,2,34.151,2,6.39,6,7.94,2,0.264,6,16.52,6,0.22,6,0.37,6,6.45,6,164.349,6,28.265,6,3.27,6,5.884,2,-21.766,2,6.832,2,0.9,6,0.491,6
5,21/03/2016,15:10:46,79,PM,S,2,Portzic,48.3589,-4.552,9.987,2,34.196,2,6.95,6,7.98,2,0.269,6,12.96,6,0.23,6,0.21,6,2.9,3,231.406,6,49.37,6,2.208,6,4.725,2,-20.213,2,6.132,2,2.25,6,0.939,6
5,29/03/2016,07:00:13,63,PM,S,2,Portzic,48.3589,-4.552,10.174,2,34.491,2,6.51,6,8.01,2,0.457,6,6.31,6,0.19,6,0.09,6,0.4,6,312.768,6,52.759,6,5.722,6,6.414,2,-20.266,2,6.509,2,3.2,6,1.668,6
5,04/04/2016,13:42:00,70,PM,S,2,Portzic,48.3589,-4.552,10.87,3,34.16,3,6.68,6,8.05,2,0.52,6,7.74,6,0.2,6,0.05,6,0.39,6,272.047,6,42.643,6,2.413,6,6.093,2,-19.614,2,6.72,2,2.72,6,0.582,6
5,13/04/2016,08:16:01,65,PM,S,2,Portzic,48.3589,-4.552,11.061,2,34.385,2,6.51,6,8.03,2,0.453,6,5,6,0.15,6,0.04,6,0.53,6,215.757,6,35.274,6,1.885,3,4.238,2,-19.87,2,6.379,2,2,6,0.961,6
5,19/04/2016,14:39:16,72,PM,S,2,Portzic,48.3589,-4.552,11.787,2,34.265,2,6.65,6,8.01,2,0.558,6,4.85,6,0.15,6,0.03,6,0.5,6,214.093,6,30.932,6,0.732,6,4.076,2,-20.575,2,6.854,2,1.35,6,0.367,6
5,27/04/2016,06:40:57,67,PM,S,2,Portzic,48.3589,-4.552,11.552,2,34.644,2,6.27,6,7.98,2,0.357,6,2.97,6,0.12,6,0.05,6,1.27,6,146.601,6,27.529,3,0.645,6,6.275,2,-23.113,2,6.037,2,0.89,6,0.443,6
5,03/05/2016,13:11:10,71,PM,S,2,Portzic,48.3589,-4.552,11.975,2,34.573,2,6.58,6,8.01,2,0.267,6,2.32,6,0.1,6,0.05,6,2.03,3,188.959,6,32.713,6,1.285,6,7.054,2,-22.878,2,6.348,2,1.15,6,0.261,6
5,12/05/2016,07:53:17,66,PM,S,2,Portzic,48.3589,-4.552,12.992,2,34.625,2,6.29,6,8,2,0.336,6,1.79,6,0.1,6,0.03,6,2.38,6,160.362,6,34.153,6,1.042,6,7.086,2,-23.266,2,5.924,2,1.26,6,0.513,3
5,19/05/2016,14:43:56,70,PM,S,2,Portzic,48.3589,-4.552,13.593,2,34.618,2,6.05,6,8.04,2,0.403,6,1.12,6,0.09,6,0.04,6,2.56,6,180.193,6,31.7,6,1.178,3,8.502,2,-22.693,2,6.239,2,1.07,6,0.524,6
5,27/05/2016,07:17:42,65,PM,S,2,Portzic,48.3589,-4.552,13.998,2,34.646,2,6.21,6,8.02,2,0.181,6,0.5,6,0.07,6,0.05,6,1.65,6,178.972,6,33.608,6,0.652,6,7.422,2,-22.147,2,5.993,2,1.68,6,0.453,3
5,01/06/2016,12:43:19,69,PM,S,2,Portzic,48.3589,-4.552,14.799,2,34.678,2,6.46,6,8.07,2,0.222,6,0.22,6,0.02,0,0.03,6,1.06,6,203.25,6,32.57,6,0.602,6,6.235,2,-21.681,2,6.593,2,1.37,6,0.4,6
5,10/06/2016,07:45:00,70,PM,S,2,Portzic,48.3589,-4.552,15.248,2,34.801,2,6.21,6,8.01,2,0.111,3,0.21,6,0.03,0,0,0,1.48,6,215.537,6,36.15,6,0.722,6,7.859,2,-22.404,2,5.85,2,1.46,6,0.49,6
5,17/06/2016,14:22:51,61,PM,S,2,Portzic,48.3589,-4.552,15.838,2,34.791,2,6.04,6,8.13,2,0.514,6,0.41,3,0.06,6,0.06,6,2.14,6,111.797,6,20.632,6,0.557,6,6.826,2,-22.672,2,6.42,2,0.36,6,0.238,6
5,27/06/2016,08:57:00,64,PM,S,2,Portzic,48.3589,-4.552,15.683,2,34.832,2,5.91,6,7.99,2,0.383,6,0.49,6,0.05,6,0.07,6,2.99,6,147.487,6,28.626,6,0.74,6,3.778,2,-21.009,2,6.289,2,1.12,6,0.521,6
5,01/07/2016,13:07:07,73,PM,S,2,Portzic,48.3589,-4.552,15.851,2,34.848,2,5.91,6,8.03,2,0.654,6,0.66,6,0.07,6,0.08,6,2.92,6,139.684,6,26.606,6,0.892,6,1.673,3,-21.29,2,6.575,2,0.68,6,0.526,6
5,09/07/2016,07:11:42,75,PM,S,2,Portzic,48.3589,-4.552,16.048,2,34.921,2,5.88,6,8.02,2,0.251,6,0.26,6,0.02,0,0.06,6,0.49,6,168.884,6,30.827,6,0.885,6,7.25,2,-22.351,2,6.358,2,1.05,6,0.907,6
5,18/07/2016,14:34:23,71,PM,S,2,Portzic,48.3589,-4.552,17.071,2,34.953,2,6.5,6,8.05,2,0.269,3,0.15,6,0.02,0,0.06,3,0.9,6,151.863,6,25.868,6,0.423,6,4.82,2,-21.024,2,6.355,2,0.91,6,0.373,6
5,26/07/2016,08:32:33,73,PM,S,2,Portzic,48.3589,-4.552,16.742,2,35.086,2,5.7,6,8.05,2,0.384,6,0.26,6,0.04,6,0.09,6,1.4,3,127.625,6,25.591,6,1.455,6,7.443,3,-21.278,2,6.611,2,0.86,6,0.433,6
5,31/07/2016,13:45:46,73,PM,S,2,Portzic,48.3589,-4.552,17.07,2,35.102,2,6.07,6,8.02,2,0.318,6,0.17,3,0.03,0,0.09,6,1.69,6,149.667,6,26.985,6,0.713,6,7.209,3,-21.116,2,7.162,2,0.86,6,0.339,6
5,08/08/2016,07:29:05,70,PM,S,2,Portzic,48.3589,-4.552,16.861,2,35.128,2,5.58,6,8.01,2,0.387,6,0.26,6,0.04,6,0.1,6,2.37,6,142.126,6,26.822,6,1.07,6,6.78,2,-21.232,2,6.308,2,0.73,6,0.621,6
5,16/08/2016,14:28:09,71,PM,S,2,Portzic,48.3589,-4.552,17.591,2,35.131,2,6.25,6,8.06,2,0.247,6,0.2,6,0.03,0,0.12,6,1.49,6,179.448,6,30.426,6,0.505,6,7.522,3,-21.459,2,6.251,2,1.25,6,0.326,6
5,24/08/2016,08:09:25,77,PM,S,2,Portzic,48.3589,-4.552,16.952,2,35.219,2,5.57,6,7.98,2,0.399,6,0.33,6,0.06,3,0.14,3,1.84,6,116.116,6,24.432,6,0.997,6,5.996,3,-21.932,2,5.501,2,0.8,6,0.419,6
5,29/08/2016,14:00:37,68,PM,S,2,Portzic,48.3589,-4.552,17.381,2,35.228,2,5.67,6,8.06,2,0.613,6,0.59,6,0.09,6,0.18,6,3.21,6,157.823,6,28.58,6,1.018,6,9.345,3,-22.163,2,6.421,2,0.53,6,0.388,6
5,07/09/2016,06:55:57,62,PM,S,2,Portzic,48.3589,-4.552,17.122,2,35.257,2,5.31,6,7.96,2,0.589,6,1.14,6,0.15,6,0.22,6,3.54,3,135.159,6,29.032,3,0.778,6,1.977,3,-22.519,2,6.018,2,0.72,6,0.465,6
5,14/09/2016,14:20:35,72,PM,S,2,Portzic,48.3589,-4.552,17.988,2,35.169,2,5.69,6,8.02,2,0.912,6,1,6,0.12,6,0.23,6,3.52,6,150.12,6,26.626,6,0.488,6,2.187,3,-21.955,2,6.818,2,0.65,6,0.364,6
5,23/09/2016,08:34:49,61,PM,S,2,Portzic,48.3589,-4.552,16.688,2,35.286,2,5.45,6,7.98,2,0.617,6,1.03,6,0.15,6,0.23,3,1.88,6,138.894,6,27.719,6,1.232,6,7.446,2,-20.969,2,5.721,2,0.96,6,0.758,6
5,27/09/2016,13:26:43,65,PM,S,2,Portzic,48.3589,-4.552,16.876,2,35.282,2,5.57,6,7.98,2,0.873,6,0.69,6,0.11,6,0.22,6,1.75,6,134.725,6,22.917,6,0.952,6,5.278,3,-21.406,2,6.743,2,0.77,6,0.837,6
5,06/10/2016,06:33:22,65,PM,S,2,Portzic,48.3589,-4.552,16.004,2,35.296,2,5.21,6,8.07,2,0.867,6,1.86,6,0.26,6,0.27,6,3.02,6,79.619,6,17.606,6,1.028,3,2.136,3,-22.146,3,6.362,2,0.52,6,0.415,6
5,13/10/2016,13:35:33,72,PM,S,2,Portzic,48.3589,-4.552,15.455,2,35.33,2,5.64,6,8.01,2,0.833,6,2.05,6,0.28,6,0.29,6,3.55,6,93.879,6,17.274,6,0.682,6,5.979,3,-22.926,2,6.404,2,0.56,6,0.338,6
5,21/10/2016,07:16:03,77,PM,S,2,Portzic,48.3589,-4.552,14.867,2,35.318,2,5.42,6,7.97,2,0.703,6,2.45,6,0.27,6,0.31,6,3.63,6,106.617,6,21.088,6,2.33,6,6.24,3,-21.953,2,6.52,2,0.62,6,0.537,6
5,27/10/2016,13:58:22,70,PM,S,2,Portzic,48.3589,-4.552,14.65,2,35.292,2,5.59,6,7.99,2,0.868,6,3.03,6,0.3,6,0.35,6,4.04,6,94.741,6,18.479,6,0.49,3,6.513,3,-22.649,2,6.564,2,0.58,6,0.345,3
5,04/11/2016,06:20:39,69,PM,S,2,Portzic,48.3589,-4.552,14.45,2,35.353,2,5.42,6,7.98,2,0.721,6,2.93,6,0.3,6,0.29,6,4.15,6,74.174,6,16.277,6,0.49,6,5.197,3,-22.647,2,5.952,2,0.4,3,0.448,3
5,11/11/2016,13:17:57,71,PM,S,2,Portzic,48.3589,-4.552,13.55,2,35.332,2,5.8,6,7.99,2,0.712,6,3.01,6,0.3,6,0.3,6,4.3,6,93.073,6,17.284,6,0.688,6,7.003,3,-22.272,2,6.714,2,0.54,6,0.453,6
5,19/11/2016,07:08:00,64,PM,S,2,Portzic,48.3589,-4.552,12.83,7,35.42,7,5.73,6,7.96,2,0.707,6,4.01,6,0.37,6,0.35,6,4.29,6,134.667,6,22.786,6,0.808,6,6.639,3,-21.392,2,7.599,2,0.44,6,0.542,6
5,28/11/2016,15:15:52,77,PM,S,2,Portzic,48.3589,-4.552,12.019,2,34.987,2,5.94,6,7.96,2,1.064,6,5.88,6,0.45,6,0.4,6,5.53,6,83.216,6,14.545,6,0.96,6,7.423,3,-22.349,3,6.825,2,0.4,6,0.301,6
5,05/12/2016,07:21:15,61,PM,S,2,Portzic,48.3589,-4.552,10.966,2,35.122,2,6.09,6,7.94,2,0.642,6,6.25,6,0.48,6,0.38,6,5.17,6,63.494,6,12.975,6,0.977,6,6.13,3,-22.607,3,6.42,2,0.49,6,0.224,6
5,10/12/2016,12:20:15,67,PM,S,2,Portzic,48.3589,-4.552,11.311,2,35.008,2,6.12,6,7.9,2,0.644,6,7.21,6,0.43,6,0.38,6,5.52,6,151.936,6,22.957,6,1.595,6,5.572,3,-21.378,2,7.181,2,0.61,6,1.124,6
5,19/12/2016,07:46:01,71,PM,S,2,Portzic,48.3589,-4.552,11.412,2,35.236,2,5.95,6,7.95,2,0.66,6,6.24,6,0.4,6,0.39,6,4.53,6,79.211,6,14.303,6,1.97,3,1.549,3,-22.228,2,6.881,2,0.31,6,0.287,3
5,27/12/2016,14:53:54,69,PM,S,2,Portzic,48.3589,-4.552,11.131,2,35.019,2,6.18,6,7.96,2,0.877,6,7.94,6,0.39,6,0.42,6,5.68,6,79.852,6,14.281,6,1.23,3,6.789,3,-22.141,3,7.326,2,0.44,6,0.242,6
21,18/01/2016,12:24:35,57,PM,S,1,Cézembre,48.6861,-2.06722,8.813,7,34.193,7,6.3,2,8.07,7,0.31,6,9.93,2,0.33,2,0.53,2,6.46,2,89.899,2,6.236,2,1.907,7,4.779,2,-22.869,2,7.211,2,0.75,2,0.398,2
21,28/01/2016,08:12:06,80,PM,S,1,Cézembre,48.6861,-2.06722,9.243,7,34.717,7,6.36,2,8.02,2,0.175,6,10.21,2,0.23,2,0.5,2,6.1,2,97.351,2,8.032,2,2.16,2,6.374,2,-22.625,2,6.915,2,0.88,2,0.552,2
21,29/02/2016,09:05:47,58,PM,S,1,Cézembre,48.6861,-2.06722,8.186,2,34.626,2,6.49,2,8.02,2,0.198,3,15.29,2,0.29,2,0.58,2,7.61,2,233.434,2,23.89,2,7.99,2,6.961,2,-21.78,2,7.166,2,1.46,2,0.693,2
21,15/03/2016,09:51:10,66,PM,S,1,Cézembre,48.6861,-2.06722,8.598,2,34.543,2,6.49,2,8,2,0.198,6,14.67,2,0.28,2,0.6,2,6.09,2,459.406,2,57.987,2,13.81,2,5.469,2,-21.221,2,6.893,2,2.17,2,1.194,2
21,29/03/2016,08:22:59,63,PM,S,1,Cézembre,48.6861,-2.06722,9.11,2,34.756,2,6.28,2,8.03,2,0.085,6,10.64,2,0.19,2,0.44,2,1.96,2,516.666,2,67.434,2,12.083,2,5.129,2,-21.048,2,6.469,2,5.25,2,1.434,2
21,13/04/2016,09:40:09,65,PM,S,1,Cézembre,48.6861,-2.06722,10.242,2,34.912,2,6.69,2,8.09,2,0.27,6,6.09,2,0.11,2,0.21,2,0.5,2,222.782,2,23.319,2,4.24,2,5.727,2,-21.395,2,6.939,2,2.31,2,0.686,2
21,27/04/2016,08:23:28,67,PM,S,1,Cézembre,48.6861,-2.06722,10.746,2,34.876,2,6.36,2,8.09,2,0.471,4,6.03,2,0.09,2,0.19,2,1.14,2,167.518,2,17.418,2,2.44,2,5.278,2,-22.195,2,6.379,2,1.77,2,0.484,2
21,12/05/2016,09:40:27,66,PM,S,1,Cézembre,48.6861,-2.06722,12.331,2,34.949,2,6.55,2,8.1,2,0.146,6,2.92,2,0.06,2,0.11,2,0.89,2,185.599,2,22.178,2,2.07,2,5.814,2,-21.75,2,6.036,2,3.28,2,0.661,2
21,26/05/2016,08:11:26,72,PM,S,1,Cézembre,48.6861,-2.06722,13.635,2,34.969,2,6.32,2,8.13,2,0.025,6,0.14,2,0,2,0.02,2,0.58,2,130.617,2,12.12,2,1.847,2,8.058,2,-21.401,2,6.304,2,1.39,2,0.387,2
21,10/06/2016,09:13:24,70,PM,S,1,Cézembre,48.6861,-2.06722,14.805,2,34.989,2,6.68,2,8.2,7,0.015,3,0.06,2,0,2,0.04,2,0.38,2,475.022,2,44.844,2,1.17,2,7.057,2,-23.152,2,7.644,2,2.37,2,0.542,2
21,24/06/2016,07:59:01,80,PM,S,1,Cézembre,48.6861,-2.06722,15.723,2,34.908,2,6.05,2,8.26,2,0.22,6,0.07,2,0,2,0.03,2,0.8,2,374.849,2,29.969,2,0.94,2,7.251,2,-24.355,2,6.789,2,2.12,2,0.448,2
21,08/07/2016,08:16:37,84,PM,S,1,Cézembre,48.6861,-2.06722,16.547,2,34.995,2,5.65,2,8.11,7,0.164,6,0.05,2,0,2,0.07,2,3.38,2,126.082,2,14.706,2,0.867,2,6.189,2,-24.038,2,6.386,2,0.92,2,0.407,2
21,25/07/2016,09:07:34,81,PM,S,1,Cézembre,48.6861,-2.06722,18.563,2,35.029,2,5.58,2,8.07,7,0.103,6,0.04,2,0,2,0.07,2,2.26,2,142.451,2,16.103,2,0.747,2,6.961,2,-23.744,2,5.997,2,1.08,2,0.372,2
21,08/08/2016,08:53:06,70,PM,S,1,Cézembre,48.6861,-2.06722,18.572,2,35.066,2,999999,1,8.08,2,0.071,6,0.06,2,0.01,2,0.11,2,3.7,2,118.962,2,10.341,2,0.767,2,6.868,2,-24.051,2,6.358,2,1.13,2,0.48,2
21,24/08/2016,09:42:09,72,PM,S,1,Cézembre,48.6861,-2.06722,19.182,2,35.101,2,5.35,2,8.08,2,0.031,6,0.02,2,0,2,0.09,2,1.23,2,199.43,2,19.826,2,0.99,2,7.05,2,-23.69,2,6.831,2,1.31,2,0.354,2
21,06/09/2016,08:48:17,73,PM,S,1,Cézembre,48.6861,-2.06722,19.609,2,35.123,2,5.3,2,8.01,7,1.148,6,0.08,2,0.01,2,0.15,2,2.7,2,193.779,2,21.553,2,0.892,2,7.55,2,-22.395,2,6.573,2,1.84,2,0.54,2
21,22/09/2016,09:00:53,78,PM,S,1,Cézembre,48.6861,-2.06722,18.778,2,34.88,2,5.26,2,8.05,2,1.33,6,0.9,2,0.09,2,0.25,2,3.03,2,187.783,2,23.474,2,1.74,2,6.902,2,-21.616,2,6.194,2,2.43,2,0.953,2
21,06/10/2016,08:01:39,65,PM,S,1,Cézembre,48.6861,-2.06722,17.292,2,35.197,2,5.28,2,8.06,2,0.231,4,1.77,2,0.15,2,0.31,2,3.85,2,129.804,2,19.857,2,1.36,2,5.584,2,-22.663,2,6.041,2,1.53,2,0.417,2
21,21/10/2016,09:18:06,77,PM,S,1,Cézembre,48.6861,-2.06722,15.582,2,35.237,2,5.43,2,8.02,7,1.304,4,3.29,2,0.3,2,0.41,2,4.77,2,189.934,2,21.181,2,1.56,2,6.222,2,-23.193,2,6.961,2,1.16,2,0.462,2
21,04/11/2016,07:48:39,69,PM,S,1,Cézembre,48.6861,-2.06722,14.617,2,35.249,2,5.48,2,8.02,7,0.272,6,4.03,2,0.36,2,0.45,2,4.9,2,91.064,2,11.36,2,1.458,7,5.194,2,-23.634,2,6.749,2,0.83,2,0.283,2
21,21/11/2016,10:28:02,52,PM,S,1,Cézembre,48.6861,-2.06722,12.672,2,35.116,2,5.71,2,8.14,2,0.538,6,5.83,2,0.5,2,0.53,2,4.83,2,136.51,2,17.559,2,2.45,2,6.631,2,-22.107,2,6.956,2,0.91,2,0.494,2
21,05/12/2016,08:38:59,61,PM,S,1,Cézembre,48.6861,-2.06722,10.564,2,35.221,2,6.01,2,8.05,2,0.197,6,6.69,2,0.38,2,0.51,2,4.97,2,87.027,2,11.447,2,1.3,2,3.908,2,-23.575,2,6.172,2,0.75,2,0.228,2
21,19/12/2016,09:18:14,71,PM,S,1,Cézembre,48.6861,-2.06722,11.121,2,35.248,2,6.04,2,8.04,2,0.323,6,6.84,2,0.24,2,0.54,2,4.5,2,105.029,2,19.069,2,2.76,2,6.393,2,-22.303,2,7.295,2,0.74,2,0.448,2
19,18/01/2016,12:57:09,57,PM,S,1,Bizeux,48.6333,-2.03333,8.432,7,33.984,7,6.35,2,8.06,7,2.068,6,14.1,2,0.48,2,0.74,2,9.2,2,189.523,2,14.284,2,1.753,7,4.298,2,-23.879,2,8.078,2,0.37,2,0.221,2
19,28/01/2016,08:39:34,80,PM,S,1,Bizeux,48.6333,-2.03333,9.209,7,34.659,7,6.33,2,8.01,2,0.219,6,10.6,2,0.24,2,0.52,2,6.34,2,999999,1,8.387,2,2.02,2,6.777,2,-23.025,2,7.145,2,0.95,2,0.577,2
19,29/02/2016,09:39:22,58,PM,S,1,Bizeux,48.6333,-2.03333,8.111,2,34.335,2,6.46,2,8.02,2,0.292,6,17.11,2,0.33,2,0.6,2,8.32,2,251.546,2,26.498,2,5.88,2,7.293,2,-22.043,2,7.007,2,1.41,2,0.629,2
19,15/03/2016,10:30:43,66,PM,S,1,Bizeux,48.6333,-2.03333,8.475,2,34.24,2,6.55,2,7.99,2,0.317,6,17.26,2,0.35,2,0.66,2,7.51,2,444.727,2,55.614,2,18.25,2,5.202,2,-21.406,2,6.958,2,1.93,2,1.149,2
19,29/03/2016,08:55:03,63,PM,S,1,Bizeux,48.6333,-2.03333,9.117,2,34.595,2,6.47,2,8.03,2,0.088,6,12.12,2,0.23,2,0.44,2,2.62,2,489.843,2,61.892,2,13.15,2,4.784,2,-21.181,2,6.69,2,4.87,2,1.202,2
19,13/04/2016,10:13:36,65,PM,S,1,Bizeux,48.6333,-2.03333,10.356,2,34.839,2,6.76,2,8.09,2,0.615,4,6.55,2,0.13,2,0.23,2,0.88,2,121.797,2,10.941,2,4.96,2,5.136,2,-22.037,2,6.816,2,1.21,2,0.429,2
19,27/04/2016,08:59:52,67,PM,S,1,Bizeux,48.6333,-2.03333,10.64,2,34.781,2,6.32,2,8.09,2,0.137,6,5.6,2,0.09,2,0.21,2,1.3,2,204.661,2,22.217,2,2.42,2,5.035,2,-21.831,2,6.188,2,1.92,2,0.74,2
19,12/05/2016,10:21:04,66,PM,S,1,Bizeux,48.6333,-2.03333,12.355,2,34.948,2,6.53,2,8.09,2,0.189,6,2.85,2,0.07,2,0.11,2,0.89,2,210.198,2,27.763,2,4.63,3,5.801,2,-21.728,2,5.968,2,3.44,2,0.65,2
19,26/05/2016,08:58:26,72,PM,S,1,Bizeux,48.6333,-2.03333,13.741,2,34.954,2,6.23,2,8.14,2,0.044,6,0.01,2,0,2,0.05,2,0.88,2,193.062,2,19.98,2,1.247,2,7.872,2,-21.535,2,6.518,2,1.53,2,0.465,2
19,10/06/2016,10:01:49,70,PM,S,1,Bizeux,48.6333,-2.03333,14.982,2,34.976,2,6.66,2,8.19,7,0.03,3,0,2,0,2,0.07,2,0.44,2,384.566,2,36.552,2,1.46,2,7.977,2,-22.749,2,6.757,2,2.33,2,0.56,2
19,24/06/2016,08:43:26,80,PM,S,1,Bizeux,48.6333,-2.03333,15.871,2,34.873,2,6.04,2,8.21,2,0.193,6,0.04,2,0,2,0.04,2,1.14,2,229.116,2,20.309,2,1.273,2,7.338,2,-24.025,2,6.644,2,1.78,2,0.31,2
19,08/07/2016,08:58:44,84,PM,S,1,Bizeux,48.6333,-2.03333,16.696,2,34.975,2,5.66,2,8.12,2,0.11,6,0.04,2,0.01,2,0.1,2,3.64,2,193.259,2,22.978,2,1.35,2,7.319,2,-23.632,2,6.222,2,1.08,2,0.454,2
19,25/07/2016,09:51:00,81,PM,S,1,Bizeux,48.6333,-2.03333,18.709,2,35.011,2,5.5,2,8.07,7,0.058,6,0.04,2,0.01,2,0.08,2,2.9,2,140.654,2,13.324,2,0.806,2,5.089,2,-23.849,2,6.216,2,1.18,2,0.32,2
19,08/08/2016,09:26:52,70,PM,S,1,Bizeux,48.6333,-2.03333,18.815,2,35.067,2,5.42,2,8.08,2,0.135,6,0.1,2,0.03,2,0.19,2,4.49,2,157.002,2,17.541,2,1.73,2,7.065,2,-23.181,2,6.249,2,1.48,2,0.516,2
19,24/08/2016,10:18:59,72,PM,S,1,Bizeux,48.6333,-2.03333,19.289,2,34.946,2,5.32,2,8.08,2,0.035,3,0.03,2,0.02,2,0.11,2,1.5,2,241.564,2,28.953,2,0.74,2,7.502,2,-23.902,2,6.692,2,1.33,2,0.404,2
19,06/09/2016,09:10:10,73,PM,S,1,Bizeux,48.6333,-2.03333,19.529,2,35.124,2,5.29,2,8.01,7,1.283,6,0.05,2,0.01,2,0.13,2,2.51,2,161.769,2,15.852,2,1.069,2,6.692,2,-22.271,2,6.549,2,1.73,2,0.483,2
19,22/09/2016,09:37:30,78,PM,S,1,Bizeux,48.6333,-2.03333,18.687,2,34.956,2,5.22,2,8.05,2,1.334,6,0.79,2,0.09,2,0.24,2,3.48,2,208.863,2,26.787,2,1.32,2,7.156,2,-21.856,2,5.98,2,2.23,2,0.772,2
19,06/10/2016,08:32:15,65,PM,S,1,Bizeux,48.6333,-2.03333,17.265,2,35.211,2,5.23,2,8.06,2,0.296,6,1.95,2,0.16,2,0.35,2,4.3,2,130.567,2,25.017,2,1,2,2.154,3,-22.504,2,6.029,2,1.59,2,0.383,2
19,21/10/2016,09:50:35,77,PM,S,1,Bizeux,48.6333,-2.03333,15.583,2,35.239,2,5.41,2,8.05,7,0.273,6,3.38,2,0.31,2,0.41,2,4.88,2,137.184,2,18.659,2,1.81,2,6.544,2,-23.462,2,7.074,2,1.2,2,0.456,2
19,04/11/2016,08:15:58,69,PM,S,1,Bizeux,48.6333,-2.03333,14.525,2,35.249,2,5.47,2,8.02,7,0.208,6,3.94,2,0.35,2,0.44,2,4.86,2,96.643,2,20.717,2,1.658,7,5.951,2,-23.203,2,5.817,2,0.78,2,0.366,2
19,21/11/2016,11:03:20,52,PM,S,1,Bizeux,48.6333,-2.03333,12.638,2,35.111,2,5.71,2,8.13,2,0.514,6,5.79,2,0.5,2,0.49,2,4.6,2,159.815,2,21.759,2,3.45,2,7.44,2,-22.063,2,6.68,2,1.07,2,0.597,2
19,05/12/2016,09:15:42,61,PM,S,1,Bizeux,48.6333,-2.03333,10.354,2,35.053,2,6.01,2,8.05,2,0.226,6,6.64,2,0.39,2,0.54,2,5.05,2,77.66,2,10.05,2,1.13,2,5.715,2,-23.294,2,6.218,2,0.82,2,0.262,2
19,19/12/2016,09:49:41,71,PM,S,1,Bizeux,48.6333,-2.03333,11.033,2,35.248,2,6,2,8.04,2,0.357,6,7.31,2,0.27,2,0.58,2,4.52,2,138.189,2,15.5,2,2.38,2,6.712,2,-22.389,2,7.481,2,0.76,2,0.584,2
9,04/03/2016,01:32:00,35,PM,F,8,pk 30,45.0683,-0.63833,8.36,2,0.14,2,8.02,6,7.75,2,3.029,7,102.93,3,1.06,3,0.69,6,163.19,6,1533.512,2,118.356,2,59.84,2,3.14,2,-26.49,2,8.26,2,1,2,1.14,2
9,04/03/2016,01:32:00,35,PM,S,1,pk 30,45.0683,-0.63833,8.38,2,0.14,2,8.02,6,7.76,2,3.244,7,109.98,3,0.87,6,0.85,6,162.71,6,1508.348,2,180.828,2,53.967,2,3.37,2,-26.57,2,8.29,2,0.99,2,1.02,2
9,04/03/2016,08:16:00,35,BM,F,8,pk 30,45.0683,-0.63833,8.23,2,0.12,2,8.16,6,7.72,2,1.86,3,95.42,3,0.14,2,0.72,6,175.47,6,1698.013,2,150.218,2,73.771,2,2.42,2,-26.74,2,8.9,2,1.92,2,1.14,2
9,04/03/2016,08:16:00,35,BM,S,1,pk 30,45.0683,-0.63833,8.23,2,0.12,2,8.13,6,7.69,2,3.087,7,84.31,3,0.17,6,0.66,6,175.2,6,1348.826,2,125.165,2,65.857,2,2.49,2,-26.74,2,8.56,2,1.84,2,1.04,2
9,15/04/2016,12:55:00,45,PM,F,8,pk 30,45.0683,-0.63833,13,2,0.25,2,6.69,7,7.88,2,1.172,3,118.52,3,0.37,3,1.17,6,122.33,6,9856.214,2,1093.15,2,618.625,2,4.54,2,-25.61,2,7.69,2,1.9,2,7.42,2
9,15/04/2016,12:55:00,45,PM,S,1,pk 30,45.0683,-0.63833,13.13,2,0.25,2,6.58,7,7.89,2,1.173,7,130.67,6,0.2,3,1.35,6,121.12,6,5960.37,2,685.435,2,428.333,2,2.77,3,-25.22,6,7.19,6,1.5,2,5.01,2
